LNUM,X,Y,LSYMB
2,-4.60809e+06,-4.74843e+06,102
2,-4.60809e+06,-4.74838e+06,102
2,-4.60809e+06,-4.74833e+06,102
2,-4.60809e+06,-4.74828e+06,102
2,-4.6081e+06,-4.74823e+06,102
2,-4.6081e+06,-4.74818e+06,102
2,-4.6081e+06,-4.74813e+06,102
2,-4.6081e+06,-4.74808e+06,102
2,-4.6081e+06,-4.74803e+06,102
2,-4.6081e+06,-4.74798e+06,102
2,-4.60811e+06,-4.74793e+06,102
2,-4.60811e+06,-4.74788e+06,102
2,-4.60811e+06,-4.74783e+06,102
2,-4.60811e+06,-4.74778e+06,102
2,-4.60811e+06,-4.74773e+06,102
2,-4.60812e+06,-4.74768e+06,102
2,-4.60812e+06,-4.74763e+06,102
2,-4.60812e+06,-4.74758e+06,102
2,-4.60812e+06,-4.74753e+06,102
2,-4.60812e+06,-4.74748e+06,102
2,-4.60813e+06,-4.74743e+06,102
2,-4.60813e+06,-4.74738e+06,102
2,-4.60813e+06,-4.74733e+06,102
2,-4.60813e+06,-4.74728e+06,102
2,-4.60813e+06,-4.74723e+06,102
2,-4.60814e+06,-4.74718e+06,102
2,-4.60814e+06,-4.74713e+06,102
2,-4.60814e+06,-4.74708e+06,102
2,-4.60814e+06,-4.74703e+06,102
2,-4.60814e+06,-4.74698e+06,102
2,-4.60815e+06,-4.74693e+06,102
2,-4.60815e+06,-4.74688e+06,102
2,-4.60815e+06,-4.74683e+06,102
2,-4.60815e+06,-4.74678e+06,102
2,-4.60815e+06,-4.74673e+06,102
2,-4.60816e+06,-4.74668e+06,102
2,-4.60816e+06,-4.74663e+06,102
2,-4.60816e+06,-4.74658e+06,102
2,-4.60816e+06,-4.74653e+06,102
2,-4.60816e+06,-4.74648e+06,102
2,-4.60816e+06,-4.74643e+06,102
2,-4.60817e+06,-4.74638e+06,102
2,-4.60817e+06,-4.74633e+06,102
2,-4.60817e+06,-4.74628e+06,102
2,-4.60817e+06,-4.74623e+06,102
2,-4.60817e+06,-4.74618e+06,102
2,-4.60818e+06,-4.74613e+06,102
2,-4.60818e+06,-4.74608e+06,102
2,-4.60818e+06,-4.74603e+06,102
2,-4.60818e+06,-4.74598e+06,102
2,-4.60818e+06,-4.74593e+06,102
2,-4.60819e+06,-4.74588e+06,102
2,-4.60819e+06,-4.74583e+06,102
2,-4.60819e+06,-4.74578e+06,102
2,-4.60819e+06,-4.74573e+06,102
2,-4.60819e+06,-4.74568e+06,102
2,-4.6082e+06,-4.74564e+06,102
2,-4.6082e+06,-4.74559e+06,102
2,-4.6082e+06,-4.74553e+06,102
2,-4.6082e+06,-4.74548e+06,102
2,-4.6082e+06,-4.74544e+06,102
2,-4.60821e+06,-4.74539e+06,102
2,-4.60821e+06,-4.74534e+06,102
2,-4.60821e+06,-4.74529e+06,102
2,-4.60821e+06,-4.74524e+06,102
2,-4.60821e+06,-4.74519e+06,102
2,-4.60822e+06,-4.74514e+06,102
2,-4.60822e+06,-4.74509e+06,102
2,-4.60822e+06,-4.74504e+06,102
2,-4.60822e+06,-4.74499e+06,102
2,-4.60822e+06,-4.74494e+06,102
2,-4.60823e+06,-4.74489e+06,102
2,-4.60823e+06,-4.74484e+06,102
2,-4.60823e+06,-4.74479e+06,102
2,-4.60823e+06,-4.74474e+06,102
2,-4.60823e+06,-4.74469e+06,102
2,-4.60823e+06,-4.74464e+06,102
2,-4.60824e+06,-4.74459e+06,102
2,-4.60824e+06,-4.74454e+06,102
2,-4.60824e+06,-4.74449e+06,102
2,-4.60824e+06,-4.74444e+06,102
2,-4.60824e+06,-4.74439e+06,102
2,-4.60825e+06,-4.74434e+06,102
2,-4.60825e+06,-4.74429e+06,102
2,-4.60825e+06,-4.74424e+06,102
2,-4.60825e+06,-4.74419e+06,102
2,-4.60825e+06,-4.74414e+06,102
2,-4.60826e+06,-4.74409e+06,102
2,-4.60826e+06,-4.74404e+06,102
2,-4.60826e+06,-4.74399e+06,102
2,-4.60826e+06,-4.74394e+06,102
2,-4.60826e+06,-4.74389e+06,102
2,-4.60827e+06,-4.74384e+06,102
2,-4.60827e+06,-4.74379e+06,102
2,-4.60827e+06,-4.74374e+06,102
2,-4.60827e+06,-4.74369e+06,102
2,-4.60827e+06,-4.74364e+06,102
2,-4.60828e+06,-4.74359e+06,102
2,-4.60828e+06,-4.74354e+06,102
2,-4.60828e+06,-4.74349e+06,102
2,-4.60828e+06,-4.74344e+06,102
2,-4.60828e+06,-4.74339e+06,102
2,-4.60829e+06,-4.74334e+06,102
2,-4.60829e+06,-4.74329e+06,102
2,-4.60829e+06,-4.74324e+06,102
2,-4.60829e+06,-4.74319e+06,102
2,-4.60829e+06,-4.74314e+06,102
2,-4.60829e+06,-4.74309e+06,102
2,-4.6083e+06,-4.74304e+06,102
2,-4.6083e+06,-4.74299e+06,102
2,-4.6083e+06,-4.74294e+06,102
2,-4.6083e+06,-4.74289e+06,102
2,-4.6083e+06,-4.74284e+06,102
2,-4.60831e+06,-4.74279e+06,102
2,-4.60831e+06,-4.74274e+06,102
2,-4.60831e+06,-4.74269e+06,102
2,-4.60831e+06,-4.74264e+06,102
2,-4.60831e+06,-4.74259e+06,102
