Line,XCo_m,YCo_m
9280,814052.782,1961279.3
9280,814052.821,1961273.515
9280,814052.86,1961267.73
9280,814052.891,1961261.936
9280,814052.922,1961256.142
9280,814052.953,1961250.348
9280,814052.984,1961244.554
9280,814053.015,1961238.76
9280,814053.046,1961232.966
9280,814053.077,1961227.172
9280,814053.108,1961221.378
9280,814053.139,1961215.584
9280,814053.17,1961209.79
9280,814053.182,1961203.986
9280,814053.194,1961198.182
9280,814053.206,1961192.378
9280,814053.218,1961186.574
9280,814053.23,1961180.77
9280,814053.242,1961174.966
9280,814053.254,1961169.162
9280,814053.266,1961163.358
9280,814053.278,1961157.554
9280,814053.29,1961151.75
9280,814053.283,1961145.939
9280,814053.276,1961140.128
9280,814053.269,1961134.317
9280,814053.262,1961128.506
9280,814053.255,1961122.695
9280,814053.248,1961116.884
9280,814053.241,1961111.073
9280,814053.234,1961105.262
9280,814053.227,1961099.451
9280,814053.22,1961093.64
9280,814053.208,1961087.825
9280,814053.196,1961082.01
9280,814053.184,1961076.195
9280,814053.172,1961070.38
9280,814053.16,1961064.565
9280,814053.148,1961058.75
9280,814053.136,1961052.935
9280,814053.124,1961047.12
9280,814053.112,1961041.305
9280,814053.1,1961035.49
9280,814053.085,1961029.665
9280,814053.07,1961023.84
9280,814053.055,1961018.015
9280,814053.04,1961012.19
9280,814053.025,1961006.365
9280,814053.01,1961000.54
9280,814052.995,1960994.715
9280,814052.98,1960988.89
9280,814052.965,1960983.065
9280,814052.95,1960977.24
9280,814052.934,1960971.408
9280,814052.918,1960965.576
9280,814052.902,1960959.744
9280,814052.886,1960953.912
9280,814052.87,1960948.08
9280,814052.854,1960942.248
9280,814052.838,1960936.416
9280,814052.822,1960930.584
9280,814052.806,1960924.752
9280,814052.79,1960918.92
9280,814052.777,1960913.086
9280,814052.764,1960907.252
9280,814052.751,1960901.418
9280,814052.738,1960895.584
9280,814052.725,1960889.75
9280,814052.712,1960883.916
9280,814052.699,1960878.082
9280,814052.686,1960872.248
9280,814052.673,1960866.414
9280,814052.66,1960860.58
9280,814052.654,1960854.748
9280,814052.648,1960848.916
9280,814052.642,1960843.084
9280,814052.636,1960837.252
9280,814052.63,1960831.42
9280,814052.624,1960825.588
9280,814052.618,1960819.756
9280,814052.612,1960813.924
9280,814052.606,1960808.092
9280,814052.6,1960802.26
9280,814052.585,1960796.438
9280,814052.57,1960790.616
9280,814052.555,1960784.794
9280,814052.54,1960778.972
9280,814052.525,1960773.15
9280,814052.51,1960767.328
9280,814052.495,1960761.506
9280,814052.48,1960755.684
9280,814052.465,1960749.862
9280,814052.45,1960744.04
9280,814052.419,1960738.241
9280,814052.388,1960732.442
9280,814052.357,1960726.643
9280,814052.326,1960720.844
9280,814052.295,1960715.045
9280,814052.264,1960709.246
9280,814052.233,1960703.447
9280,814052.202,1960697.648
9280,814052.171,1960691.849
9280,814052.14,1960686.05
9280,814052.077,1960680.286
9280,814052.014,1960674.522
9280,814051.951,1960668.758
9280,814051.888,1960662.994
9280,814051.825,1960657.23
9280,814051.762,1960651.466
9280,814051.699,1960645.702
9280,814051.636,1960639.938
9280,814051.573,1960634.174
9280,814051.51,1960628.41
9280,814051.44,1960622.672
9280,814051.37,1960616.934
9280,814051.3,1960611.196
9280,814051.23,1960605.458
9280,814051.16,1960599.72
9280,814051.09,1960593.982
9280,814051.02,1960588.244
9280,814050.95,1960582.506
9280,814050.88,1960576.768
9280,814050.81,1960571.03
9280,814050.761,1960565.302
9280,814050.712,1960559.574
9280,814050.663,1960553.846
9280,814050.614,1960548.118
9280,814050.565,1960542.39
9280,814050.516,1960536.662
9280,814050.467,1960530.934
9280,814050.418,1960525.206
9280,814050.369,1960519.478
9280,814050.32,1960513.75
9280,814050.276,1960508.03
9280,814050.232,1960502.31
9280,814050.188,1960496.59
9280,814050.144,1960490.87
9280,814050.1,1960485.15
9280,814050.056,1960479.43
9280,814050.012,1960473.71
9280,814049.968,1960467.99
9280,814049.924,1960462.27
9280,814049.88,1960456.55
9280,814049.834,1960450.833
9280,814049.788,1960445.116
9280,814049.742,1960439.399
9280,814049.696,1960433.682
9280,814049.65,1960427.965
9280,814049.604,1960422.248
9280,814049.558,1960416.531
9280,814049.512,1960410.814
9280,814049.466,1960405.097
9280,814049.42,1960399.38
9280,814049.394,1960393.663
9280,814049.368,1960387.946
9280,814049.342,1960382.229
9280,814049.316,1960376.512
9280,814049.29,1960370.795
9280,814049.264,1960365.078
9280,814049.238,1960359.361
9280,814049.212,1960353.644
9280,814049.186,1960347.927
9280,814049.16,1960342.21
9280,814049.169,1960336.489
9280,814049.178,1960330.768
9280,814049.187,1960325.047
9280,814049.196,1960319.326
9280,814049.205,1960313.605
9280,814049.214,1960307.884
9280,814049.223,1960302.163
9280,814049.232,1960296.442
9280,814049.241,1960290.721
9280,814049.25,1960285
9280,814049.28,1960279.273
9280,814049.31,1960273.546
9280,814049.34,1960267.819
9280,814049.37,1960262.092
9280,814049.4,1960256.365
9280,814049.43,1960250.638
9280,814049.46,1960244.911
9280,814049.49,1960239.184
9280,814049.52,1960233.457
9280,814049.55,1960227.73
9280,814049.595,1960221.99
9280,814049.64,1960216.25
9280,814049.685,1960210.51
9280,814049.73,1960204.77
9280,814049.775,1960199.03
9280,814049.82,1960193.29
9280,814049.865,1960187.55
9280,814049.91,1960181.81
9280,814049.955,1960176.07
9280,814050,1960170.33
9280,814050.06,1960164.578
9280,814050.12,1960158.826
9280,814050.18,1960153.074
9280,814050.24,1960147.322
9280,814050.3,1960141.57
9280,814050.36,1960135.818
9280,814050.42,1960130.066
9280,814050.48,1960124.314
9280,814050.54,1960118.562
9280,814050.6,1960112.81
9280,814050.678,1960107.053
9280,814050.756,1960101.296
9280,814050.834,1960095.539
9280,814050.912,1960089.782
9280,814050.99,1960084.025
9280,814051.068,1960078.268
9280,814051.146,1960072.511
9280,814051.224,1960066.754
9280,814051.302,1960060.997
9280,814051.38,1960055.24
9280,814051.467,1960049.482
9280,814051.554,1960043.724
9280,814051.641,1960037.966
9280,814051.728,1960032.208
9280,814051.815,1960026.45
9280,814051.902,1960020.692
9280,814051.989,1960014.934
9280,814052.076,1960009.176
9280,814052.163,1960003.418
9280,814052.25,1959997.66
9280,814052.342,1959991.899
9280,814052.434,1959986.138
9280,814052.526,1959980.377
9280,814052.618,1959974.616
9280,814052.71,1959968.855
9280,814052.802,1959963.094
9280,814052.894,1959957.333
9280,814052.986,1959951.572
9280,814053.078,1959945.811
9280,814053.17,1959940.05
9280,814053.256,1959934.292
9280,814053.342,1959928.534
9280,814053.428,1959922.776
9280,814053.514,1959917.018
9280,814053.6,1959911.26
9280,814053.686,1959905.502
9280,814053.772,1959899.744
9280,814053.858,1959893.986
9280,814053.944,1959888.228
9280,814054.03,1959882.47
9280,814054.109,1959876.717
9280,814054.188,1959870.964
9280,814054.267,1959865.211
9280,814054.346,1959859.458
9280,814054.425,1959853.705
9280,814054.504,1959847.952
9280,814054.583,1959842.199
9280,814054.662,1959836.446
9280,814054.741,1959830.693
9280,814054.82,1959824.94
9280,814054.895,1959819.195
9280,814054.97,1959813.45
9280,814055.045,1959807.705
9280,814055.12,1959801.96
9280,814055.195,1959796.215
9280,814055.27,1959790.47
9280,814055.345,1959784.725
9280,814055.42,1959778.98
9280,814055.495,1959773.235
9280,814055.57,1959767.49
9280,814055.631,1959761.749
9280,814055.692,1959756.008
9280,814055.753,1959750.267
9280,814055.814,1959744.526
9280,814055.875,1959738.785
9280,814055.936,1959733.044
9280,814055.997,1959727.303
9280,814056.058,1959721.562
9280,814056.119,1959715.821
9280,814056.18,1959710.08
9280,814056.219,1959704.34
9280,814056.258,1959698.6
9280,814056.297,1959692.86
9280,814056.336,1959687.12
9280,814056.375,1959681.38
9280,814056.414,1959675.64
9280,814056.453,1959669.9
9280,814056.492,1959664.16
9280,814056.531,1959658.42
9280,814056.57,1959652.68
9280,814056.597,1959646.927
9280,814056.624,1959641.174
9280,814056.651,1959635.421
9280,814056.678,1959629.668
9280,814056.705,1959623.915
9280,814056.732,1959618.162
9280,814056.759,1959612.409
9280,814056.786,1959606.656
9280,814056.813,1959600.903
9280,814056.84,1959595.15
9280,814056.874,1959589.379
9280,814056.908,1959583.608
9280,814056.942,1959577.837
9280,814056.976,1959572.066
9280,814057.01,1959566.295
9280,814057.044,1959560.524
9280,814057.078,1959554.753
9280,814057.112,1959548.982
9280,814057.146,1959543.211
9280,814057.18,1959537.44
9280,814057.206,1959531.641
9280,814057.232,1959525.842
9280,814057.258,1959520.043
9280,814057.284,1959514.244
9280,814057.31,1959508.445
9280,814057.336,1959502.646
9280,814057.362,1959496.847
9280,814057.388,1959491.048
9280,814057.414,1959485.249
9280,814057.44,1959479.45
9280,814057.449,1959473.62
9280,814057.458,1959467.79
9280,814057.467,1959461.96
9280,814057.476,1959456.13
9280,814057.485,1959450.3
9280,814057.494,1959444.47
9280,814057.503,1959438.64
9280,814057.512,1959432.81
9280,814057.521,1959426.98
9280,814057.53,1959421.15
9280,814057.521,1959415.295
9280,814057.512,1959409.44
9280,814057.503,1959403.585
9280,814057.494,1959397.73
9280,814057.485,1959391.875
9280,814057.476,1959386.02
9280,814057.467,1959380.165
9280,814057.458,1959374.31
9280,814057.449,1959368.455
9280,814057.44,1959362.6
9280,814057.404,1959356.727
9280,814057.368,1959350.854
9280,814057.332,1959344.981
9280,814057.296,1959339.108
9280,814057.26,1959333.235
9280,814057.224,1959327.362
9280,814057.188,1959321.489
9280,814057.152,1959315.616
9280,814057.116,1959309.743
9280,814057.08,1959303.87
9280,814057.031,1959297.985
9280,814056.982,1959292.1
9280,814056.933,1959286.215
9280,814056.884,1959280.33
9280,814056.835,1959274.445
9280,814056.786,1959268.56
9280,814056.737,1959262.675
9280,814056.688,1959256.79
9280,814056.639,1959250.905
9280,814056.59,1959245.02
9280,814056.517,1959239.123
9280,814056.444,1959233.226
9280,814056.371,1959227.329
9280,814056.298,1959221.432
9280,814056.225,1959215.535
9280,814056.152,1959209.638
9280,814056.079,1959203.741
9280,814056.006,1959197.844
9280,814055.933,1959191.947
9280,814055.86,1959186.05
9280,814055.735,1959180.137
9280,814055.61,1959174.224
9280,814055.485,1959168.311
9280,814055.36,1959162.398
9280,814055.235,1959156.485
9280,814055.11,1959150.572
9280,814054.985,1959144.659
9280,814054.86,1959138.746
9280,814054.735,1959132.833
9280,814054.61,1959126.92
9280,814054.45,1959120.995
9280,814054.29,1959115.07
9280,814054.13,1959109.145
9280,814053.97,1959103.22
9280,814053.81,1959097.295
9280,814053.65,1959091.37
9280,814053.49,1959085.445
9280,814053.33,1959079.52
9280,814053.17,1959073.595
9280,814053.01,1959067.67
9280,814052.832,1959061.73
9280,814052.654,1959055.79
9280,814052.476,1959049.85
9280,814052.298,1959043.91
9280,814052.12,1959037.97
9280,814051.942,1959032.03
9280,814051.764,1959026.09
9280,814051.586,1959020.15
9280,814051.408,1959014.21
9280,814051.23,1959008.27
9280,814051.039,1959002.321
9280,814050.848,1958996.372
9280,814050.657,1958990.423
9280,814050.466,1958984.474
9280,814050.275,1958978.525
9280,814050.084,1958972.576
9280,814049.893,1958966.627
9280,814049.702,1958960.678
9280,814049.511,1958954.729
9280,814049.32,1958948.78
9280,814049.129,1958942.827
9280,814048.938,1958936.874
9280,814048.747,1958930.921
9280,814048.556,1958924.968
9280,814048.365,1958919.015
9280,814048.174,1958913.062
9280,814047.983,1958907.109
9280,814047.792,1958901.156
9280,814047.601,1958895.203
9280,814047.41,1958889.25
9280,814047.226,1958883.294
9280,814047.042,1958877.338
9280,814046.858,1958871.382
9280,814046.674,1958865.426
9280,814046.49,1958859.47
9280,814046.306,1958853.514
9280,814046.122,1958847.558
9280,814045.938,1958841.602
9280,814045.754,1958835.646
9280,814045.57,1958829.69
9280,814045.42,1958823.731
9280,814045.27,1958817.772
9280,814045.12,1958811.813
9280,814044.97,1958805.854
9280,814044.82,1958799.895
9280,814044.67,1958793.936
9280,814044.52,1958787.977
9280,814044.37,1958782.018
9280,814044.22,1958776.059
9280,814044.07,1958770.1
9280,814043.953,1958764.144
9280,814043.836,1958758.188
9280,814043.719,1958752.232
9280,814043.602,1958746.276
9280,814043.485,1958740.32
9280,814043.368,1958734.364
9280,814043.251,1958728.408
9280,814043.134,1958722.452
9280,814043.017,1958716.496
9280,814042.9,1958710.54
9280,814042.786,1958704.59
9280,814042.672,1958698.64
9280,814042.558,1958692.69
9280,814042.444,1958686.74
9280,814042.33,1958680.79
9280,814042.216,1958674.84
9280,814042.102,1958668.89
9280,814041.988,1958662.94
9280,814041.874,1958656.99
9280,814041.76,1958651.04
9280,814041.659,1958645.093
9280,814041.558,1958639.146
9280,814041.457,1958633.199
9280,814041.356,1958627.252
9280,814041.255,1958621.305
9280,814041.154,1958615.358
9280,814041.053,1958609.411
9280,814040.952,1958603.464
9280,814040.851,1958597.517
9280,814040.75,1958591.57
9280,814040.666,1958585.623
9280,814040.582,1958579.676
9280,814040.498,1958573.729
9280,814040.414,1958567.782
9280,814040.33,1958561.835
9280,814040.246,1958555.888
9280,814040.162,1958549.941
9280,814040.078,1958543.994
9280,814039.994,1958538.047
9280,814039.91,1958532.1
9280,814039.836,1958526.152
9280,814039.762,1958520.204
9280,814039.688,1958514.256
9280,814039.614,1958508.308
9280,814039.54,1958502.36
9280,814039.466,1958496.412
9280,814039.392,1958490.464
9280,814039.318,1958484.516
9280,814039.244,1958478.568
9280,814039.17,1958472.62
9280,814039.101,1958466.671
9280,814039.032,1958460.722
9280,814038.963,1958454.773
9280,814038.894,1958448.824
9280,814038.825,1958442.875
9280,814038.756,1958436.926
9280,814038.687,1958430.977
9280,814038.618,1958425.028
9280,814038.549,1958419.079
9280,814038.48,1958413.13
9280,814038.415,1958407.183
9280,814038.35,1958401.236
9280,814038.285,1958395.289
9280,814038.22,1958389.342
9280,814038.155,1958383.395
9280,814038.09,1958377.448
9280,814038.025,1958371.501
9280,814037.96,1958365.554
9280,814037.895,1958359.607
9280,814037.83,1958353.66
9280,814037.8,1958347.723
9280,814037.77,1958341.786
9280,814037.74,1958335.849
9280,814037.71,1958329.912
9280,814037.68,1958323.975
9280,814037.65,1958318.038
9280,814037.62,1958312.101
9280,814037.59,1958306.164
9280,814037.56,1958300.227
9280,814037.53,1958294.29
9280,814037.547,1958288.367
9280,814037.564,1958282.444
9280,814037.581,1958276.521
9280,814037.598,1958270.598
9280,814037.615,1958264.675
9280,814037.632,1958258.752
9280,814037.649,1958252.829
9280,814037.666,1958246.906
9280,814037.683,1958240.983
9280,814037.7,1958235.06
9280,814037.773,1958229.158
9280,814037.846,1958223.256
9280,814037.919,1958217.354
9280,814037.992,1958211.452
9280,814038.065,1958205.55
9280,814038.138,1958199.648
9280,814038.211,1958193.746
9280,814038.284,1958187.844
9280,814038.357,1958181.942
9280,814038.43,1958176.04
9280,814038.535,1958170.159
9280,814038.64,1958164.278
9280,814038.745,1958158.397
9280,814038.85,1958152.516
9280,814038.955,1958146.635
9280,814039.06,1958140.754
9280,814039.165,1958134.873
9280,814039.27,1958128.992
9280,814039.375,1958123.111
9280,814039.48,1958117.23
9280,814039.608,1958111.365
9280,814039.736,1958105.5
9280,814039.864,1958099.635
9280,814039.992,1958093.77
9280,814040.12,1958087.905
9280,814040.248,1958082.04
9280,814040.376,1958076.175
9280,814040.504,1958070.31
9280,814040.632,1958064.445
9280,814040.76,1958058.58
9280,814040.899,1958052.721
9280,814041.038,1958046.862
9280,814041.177,1958041.003
9280,814041.316,1958035.144
9280,814041.455,1958029.285
9280,814041.594,1958023.426
9280,814041.733,1958017.567
9280,814041.872,1958011.708
9280,814042.011,1958005.849
9280,814042.15,1957999.99
9280,814042.288,1957994.136
9280,814042.426,1957988.282
9280,814042.564,1957982.428
9280,814042.702,1957976.574
9280,814042.84,1957970.72
9280,814042.978,1957964.866
9280,814043.116,1957959.012
9280,814043.254,1957953.158
9280,814043.392,1957947.304
9280,814043.53,1957941.45
9280,814043.684,1957935.601
9280,814043.838,1957929.752
9280,814043.992,1957923.903
9280,814044.146,1957918.054
9280,814044.3,1957912.205
9280,814044.454,1957906.356
9280,814044.608,1957900.507
9280,814044.762,1957894.658
9280,814044.916,1957888.809
9280,814045.07,1957882.96
9280,814045.217,1957877.117
9280,814045.364,1957871.274
9280,814045.511,1957865.431
9280,814045.658,1957859.588
9280,814045.805,1957853.745
9280,814045.952,1957847.902
9280,814046.099,1957842.059
9280,814046.246,1957836.216
9280,814046.393,1957830.373
9280,814046.54,1957824.53
9280,814046.66,1957818.705
9280,814046.78,1957812.88
9280,814046.9,1957807.055
9280,814047.02,1957801.23
9280,814047.14,1957795.405
9280,814047.26,1957789.58
9280,814047.38,1957783.755
9280,814047.5,1957777.93
9280,814047.62,1957772.105
9280,814047.74,1957766.28
9280,814047.837,1957760.479
9280,814047.934,1957754.678
9280,814048.031,1957748.877
9280,814048.128,1957743.076
9280,814048.225,1957737.275
9280,814048.322,1957731.474
9280,814048.419,1957725.673
9280,814048.516,1957719.872
9280,814048.613,1957714.071
9280,814048.71,1957708.27
9280,814048.804,1957702.488
9280,814048.898,1957696.706
9280,814048.992,1957690.924
9280,814049.086,1957685.142
9280,814049.18,1957679.36
9280,814049.274,1957673.578
9280,814049.368,1957667.796
9280,814049.462,1957662.014
9280,814049.556,1957656.232
9280,814049.65,1957650.45
9280,814049.71,1957644.684
9280,814049.77,1957638.918
9280,814049.83,1957633.152
9280,814049.89,1957627.386
9280,814049.95,1957621.62
9280,814050.01,1957615.854
9280,814050.07,1957610.088
9280,814050.13,1957604.322
9280,814050.19,1957598.556
9280,814050.25,1957592.79
9280,814050.249,1957587.036
9280,814050.248,1957581.282
9280,814050.247,1957575.528
9280,814050.246,1957569.774
9280,814050.245,1957564.02
9280,814050.244,1957558.266
9280,814050.243,1957552.512
9280,814050.242,1957546.758
9280,814050.241,1957541.004
9280,814050.24,1957535.25
9280,814050.187,1957529.497
9280,814050.134,1957523.744
9280,814050.081,1957517.991
9280,814050.028,1957512.238
9280,814049.975,1957506.485
9280,814049.922,1957500.732
9280,814049.869,1957494.979
9280,814049.816,1957489.226
9280,814049.763,1957483.473
9280,814049.71,1957477.72
9280,814049.617,1957471.957
9280,814049.524,1957466.194
9280,814049.431,1957460.431
9280,814049.338,1957454.668
9280,814049.245,1957448.905
9280,814049.152,1957443.142
9280,814049.059,1957437.379
9280,814048.966,1957431.616
9280,814048.873,1957425.853
9280,814048.78,1957420.09
9280,814048.68,1957414.32
9280,814048.58,1957408.55
9280,814048.48,1957402.78
9280,814048.38,1957397.01
9280,814048.28,1957391.24
9280,814048.18,1957385.47
9280,814048.08,1957379.7
9280,814047.98,1957373.93
9280,814047.88,1957368.16
9280,814047.78,1957362.39
9280,814047.676,1957356.624
9280,814047.572,1957350.858
9280,814047.468,1957345.092
9280,814047.364,1957339.326
9280,814047.26,1957333.56
9280,814047.156,1957327.794
9280,814047.052,1957322.028
9280,814046.948,1957316.262
9280,814046.844,1957310.496
9280,814046.74,1957304.73
9280,814046.626,1957298.973
9280,814046.512,1957293.216
9280,814046.398,1957287.459
9280,814046.284,1957281.702
9280,814046.17,1957275.945
9280,814046.056,1957270.188
9280,814045.942,1957264.431
9280,814045.828,1957258.674
9280,814045.714,1957252.917
9280,814045.6,1957247.16
9280,814045.471,1957241.408
9280,814045.342,1957235.656
9280,814045.213,1957229.904
9280,814045.084,1957224.152
9280,814044.955,1957218.4
9280,814044.826,1957212.648
9280,814044.697,1957206.896
9280,814044.568,1957201.144
9280,814044.439,1957195.392
9280,814044.31,1957189.64
9280,814044.155,1957183.883
9280,814044,1957178.126
9280,814043.845,1957172.369
9280,814043.69,1957166.612
9280,814043.535,1957160.855
9280,814043.38,1957155.098
9280,814043.225,1957149.341
9280,814043.07,1957143.584
9280,814042.915,1957137.827
9280,814042.76,1957132.07
9280,814042.564,1957126.305
9280,814042.368,1957120.54
9280,814042.172,1957114.775
9280,814041.976,1957109.01
9280,814041.78,1957103.245
9280,814041.584,1957097.48
9280,814041.388,1957091.715
9280,814041.192,1957085.95
9280,814040.996,1957080.185
9280,814040.8,1957074.42
9280,814040.577,1957068.656
9280,814040.354,1957062.892
9280,814040.131,1957057.128
9280,814039.908,1957051.364
9280,814039.685,1957045.6
9280,814039.462,1957039.836
9280,814039.239,1957034.072
9280,814039.016,1957028.308
9280,814038.793,1957022.544
9280,814038.57,1957016.78
9280,814038.342,1957011.014
9280,814038.114,1957005.248
9280,814037.886,1956999.482
9280,814037.658,1956993.716
9280,814037.43,1956987.95
9280,814037.202,1956982.184
9280,814036.974,1956976.418
9280,814036.746,1956970.652
9280,814036.518,1956964.886
9280,814036.29,1956959.12
9280,814036.065,1956953.35
9280,814035.84,1956947.58
9280,814035.615,1956941.81
9280,814035.39,1956936.04
9280,814035.165,1956930.27
9280,814034.94,1956924.5
9280,814034.715,1956918.73
9280,814034.49,1956912.96
9280,814034.265,1956907.19
9280,814034.04,1956901.42
9280,814033.824,1956895.64
9280,814033.608,1956889.86
9280,814033.392,1956884.08
9280,814033.176,1956878.3
9280,814032.96,1956872.52
9280,814032.744,1956866.74
9280,814032.528,1956860.96
9280,814032.312,1956855.18
9280,814032.096,1956849.4
9280,814031.88,1956843.62
9280,814031.685,1956837.83
9280,814031.49,1956832.04
9280,814031.295,1956826.25
9280,814031.1,1956820.46
9280,814030.905,1956814.67
9280,814030.71,1956808.88
9280,814030.515,1956803.09
9280,814030.32,1956797.3
9280,814030.125,1956791.51
9280,814029.93,1956785.72
9280,814029.774,1956779.925
9280,814029.618,1956774.13
9280,814029.462,1956768.335
9280,814029.306,1956762.54
9280,814029.15,1956756.745
9280,814028.994,1956750.95
9280,814028.838,1956745.155
9280,814028.682,1956739.36
9280,814028.526,1956733.565
9280,814028.37,1956727.77
9280,814028.227,1956721.978
9280,814028.084,1956716.186
9280,814027.941,1956710.394
9280,814027.798,1956704.602
9280,814027.655,1956698.81
9280,814027.512,1956693.018
9280,814027.369,1956687.226
9280,814027.226,1956681.434
9280,814027.083,1956675.642
9280,814026.94,1956669.85
9280,814026.795,1956664.064
9280,814026.65,1956658.278
9280,814026.505,1956652.492
9280,814026.36,1956646.706
9280,814026.215,1956640.92
9280,814026.07,1956635.134
9280,814025.925,1956629.348
9280,814025.78,1956623.562
9280,814025.635,1956617.776
9280,814025.49,1956611.99
9280,814025.337,1956606.205
9280,814025.184,1956600.42
9280,814025.031,1956594.635
9280,814024.878,1956588.85
9280,814024.725,1956583.065
9280,814024.572,1956577.28
9280,814024.419,1956571.495
9280,814024.266,1956565.71
9280,814024.113,1956559.925
9280,814023.96,1956554.14
9280,814023.793,1956548.347
9280,814023.626,1956542.554
9280,814023.459,1956536.761
9280,814023.292,1956530.968
9280,814023.125,1956525.175
9280,814022.958,1956519.382
9280,814022.791,1956513.589
9280,814022.624,1956507.796
9280,814022.457,1956502.003
9280,814022.29,1956496.21
9280,814022.153,1956490.401
9280,814022.016,1956484.592
9280,814021.879,1956478.783
9280,814021.742,1956472.974
9280,814021.605,1956467.165
9280,814021.468,1956461.356
9280,814021.331,1956455.547
9280,814021.194,1956449.738
9280,814021.057,1956443.929
9280,814020.92,1956438.12
9280,814020.84,1956432.288
9280,814020.76,1956426.456
9280,814020.68,1956420.624
9280,814020.6,1956414.792
9280,814020.52,1956408.96
9280,814020.44,1956403.128
9280,814020.36,1956397.296
9280,814020.28,1956391.464
9280,814020.2,1956385.632
9280,814020.12,1956379.8
9280,814020.09,1956373.947
9280,814020.06,1956368.094
9280,814020.03,1956362.241
9280,814020,1956356.388
9280,814019.97,1956350.535
9280,814019.94,1956344.682
9280,814019.91,1956338.829
9280,814019.88,1956332.976
9280,814019.85,1956327.123
9280,814019.82,1956321.27
9280,814019.819,1956315.399
9280,814019.818,1956309.528
9280,814019.817,1956303.657
9280,814019.816,1956297.786
9280,814019.815,1956291.915
9280,814019.814,1956286.044
9280,814019.813,1956280.173
9280,814019.812,1956274.302
9280,814019.811,1956268.431
9280,814019.81,1956262.56
9280,814019.826,1956256.672
9280,814019.842,1956250.784
9280,814019.858,1956244.896
9280,814019.874,1956239.008
9280,814019.89,1956233.12
9280,814019.906,1956227.232
9280,814019.922,1956221.344
9280,814019.938,1956215.456
9280,814019.954,1956209.568
9280,814019.97,1956203.68
9280,814020.007,1956197.781
9280,814020.044,1956191.882
9280,814020.081,1956185.983
9280,814020.118,1956180.084
9280,814020.155,1956174.185
9280,814020.192,1956168.286
9280,814020.229,1956162.387
9280,814020.266,1956156.488
9280,814020.303,1956150.589
9280,814020.34,1956144.69
9280,814020.406,1956138.781
9280,814020.472,1956132.872
9280,814020.538,1956126.963
9280,814020.604,1956121.054
9280,814020.67,1956115.145
9280,814020.736,1956109.236
9280,814020.802,1956103.327
9280,814020.868,1956097.418
9280,814020.934,1956091.509
9280,814021,1956085.6
9280,814021.077,1956079.675
9280,814021.154,1956073.75
9280,814021.231,1956067.825
9280,814021.308,1956061.9
9280,814021.385,1956055.975
9280,814021.462,1956050.05
9280,814021.539,1956044.125
9280,814021.616,1956038.2
9280,814021.693,1956032.275
9280,814021.77,1956026.35
9280,814021.87,1956020.41
9280,814021.97,1956014.47
9280,814022.07,1956008.53
9280,814022.17,1956002.59
9280,814022.27,1955996.65
9280,814022.37,1955990.71
9280,814022.47,1955984.77
9280,814022.57,1955978.83
9280,814022.67,1955972.89
9280,814022.77,1955966.95
9280,814022.893,1955960.989
9280,814023.016,1955955.028
9280,814023.139,1955949.067
9280,814023.262,1955943.106
9280,814023.385,1955937.145
9280,814023.508,1955931.184
9280,814023.631,1955925.223
9280,814023.754,1955919.262
9280,814023.877,1955913.301
9280,814024,1955907.34
9280,814024.133,1955901.36
9280,814024.266,1955895.38
9280,814024.399,1955889.4
9280,814024.532,1955883.42
9280,814024.665,1955877.44
9280,814024.798,1955871.46
9280,814024.931,1955865.48
9280,814025.064,1955859.5
9280,814025.197,1955853.52
9280,814025.33,1955847.54
9280,814025.459,1955841.546
9280,814025.588,1955835.552
9280,814025.717,1955829.558
9280,814025.846,1955823.564
9280,814025.975,1955817.57
9280,814026.104,1955811.576
9280,814026.233,1955805.582
9280,814026.362,1955799.588
9280,814026.491,1955793.594
9280,814026.62,1955787.6
9280,814026.742,1955781.597
9280,814026.864,1955775.594
9280,814026.986,1955769.591
9280,814027.108,1955763.588
9280,814027.23,1955757.585
9280,814027.352,1955751.582
9280,814027.474,1955745.579
9280,814027.596,1955739.576
9280,814027.718,1955733.573
9280,814027.84,1955727.57
9280,814027.976,1955721.575
9280,814028.112,1955715.58
9280,814028.248,1955709.585
9280,814028.384,1955703.59
9280,814028.52,1955697.595
9280,814028.656,1955691.6
9280,814028.792,1955685.605
9280,814028.928,1955679.61
9280,814029.064,1955673.615
9280,814029.2,1955667.62
9280,814029.341,1955661.634
9280,814029.482,1955655.648
9280,814029.623,1955649.662
9280,814029.764,1955643.676
9280,814029.905,1955637.69
9280,814030.046,1955631.704
9280,814030.187,1955625.718
9280,814030.328,1955619.732
9280,814030.469,1955613.746
9280,814030.61,1955607.76
9280,814030.757,1955601.788
9280,814030.904,1955595.816
9280,814031.051,1955589.844
9280,814031.198,1955583.872
9280,814031.345,1955577.9
9280,814031.492,1955571.928
9280,814031.639,1955565.956
9280,814031.786,1955559.984
9280,814031.933,1955554.012
9280,814032.08,1955548.04
9280,814032.25,1955542.083
9280,814032.42,1955536.126
9280,814032.59,1955530.169
9280,814032.76,1955524.212
9280,814032.93,1955518.255
9280,814033.1,1955512.298
9280,814033.27,1955506.341
9280,814033.44,1955500.384
9280,814033.61,1955494.427
9280,814033.78,1955488.47
9280,814033.964,1955482.524
9280,814034.148,1955476.578
9280,814034.332,1955470.632
9280,814034.516,1955464.686
9280,814034.7,1955458.74
9280,814034.884,1955452.794
