LNUM,X,Y,LSYMB,DIST_LEFT,DIST_RIGHT
2,-70969,6.60891e+06,114,-1e+32,-1e+32
2,-70968.8,6.60886e+06,114,-1e+32,-1e+32
2,-70968.6,6.60881e+06,114,-1e+32,-1e+32
2,-70968.4,6.60876e+06,114,-1e+32,-1e+32
2,-70968.2,6.60871e+06,114,-1e+32,-1e+32
2,-70968,6.60866e+06,114,-1e+32,-1e+32
2,-70967.8,6.60861e+06,114,-1e+32,-1e+32
2,-70967.6,6.60856e+06,114,-1e+32,-1e+32
2,-70967.4,6.60851e+06,114,-1e+32,-1e+32
2,-70967.2,6.60846e+06,114,-1e+32,-1e+32
2,-70967,6.60841e+06,114,-1e+32,-1e+32
2,-70966.8,6.60836e+06,114,-1e+32,-1e+32
2,-70966.7,6.60831e+06,114,-1e+32,-1e+32
2,-70966.5,6.60826e+06,114,-1e+32,-1e+32
2,-70966.3,6.60821e+06,114,-1e+32,-1e+32
2,-70966.1,6.60816e+06,114,-1e+32,-1e+32
2,-70965.9,6.60811e+06,114,-1e+32,-1e+32
2,-70965.7,6.60806e+06,114,-1e+32,-1e+32
2,-70965.5,6.60801e+06,114,-1e+32,-1e+32
2,-70965.3,6.60796e+06,114,-1e+32,-1e+32
2,-70965.1,6.60791e+06,114,-1e+32,-1e+32
2,-70964.9,6.60786e+06,114,-1e+32,-1e+32
2,-70964.7,6.60781e+06,114,-1e+32,-1e+32
2,-70964.5,6.60776e+06,114,-1e+32,-1e+32
